execution_count,companyId,companyName,month
4,2866,vidaintegraoficial,2025-11
18,2469,101 Grados,2025-12
168,2236,11 Gallery Tattoo,2025-12
178,2325,4 Me,2025-12
99027,312,ABInBev Colombia,2025-12
1,2300,ABS,2025-12
552,2760,AEROCARGOEC S.A.S,2025-12
1,2705,AM PUBLICIDAD,2025-12
77,3119,ARCA,2025-12
45,2597,Academia de música Franz Liszt,2025-12
85,2419,Algesta,2025-12
144,2031,Alpha Trading,2025-12
102,462,Ambiente QA,2025-12
64,2314,Apptividad,2025-12
95,359,Arca EC,2025-12
62778,362,Arca PE,2025-12
285,1068,Arca PE Ecommerce,2025-12
30535,470,Arca PE Proyecto Frío,2025-12
2,1940,Arca camiones,2025-12
8307,2233,Arca pe Turbo,2025-12
11,2743,Arkadia - Disruptiva360,2025-12
4,2802,Armorstorec,2025-12
62,2401,Aseguradora del Sur,2025-12
41,317,Aurea,2025-12
7658,2742,AutoSky,2025-12
28156,2183,Automekano,2025-12
272781,1974,BCP Cobranza,2025-12
12,2156,BCP Cuenta Sueldo,2025-12
22891,1992,BCP Indi recaudaciones,2025-12
1195,1925,BCP P2P,2025-12
638,2297,BCP Pagos recurrentes,2025-12
760,1245,BG - Banco del Barrio 2,2025-12
83,3132,BITELNET S.A.S.,2025-12
302,2918,BORN GLOBAL ECUADOR BGE S.A.S,2025-12
21038,741,Bajaj,2025-12
4627,307,Banco Amazonas,2025-12
1369,930,Banco Bolivariano Cobranzas,2025-12
8407,1584,Banco Comercial Manabí,2025-12
1,1993,Banco Delta,2025-12
3128215,155,Banco Guayaquil,2025-12
161,811,Banco Guayaquil Cobranzas,2025-12
187,2750,Banco Industrial,2025-12
823479,424,Banco Internacional,2025-12
1733,1028,Banco Solidario,2025-12
49873,1737,Banco Union,2025-12
11,133,Banco del Austro,2025-12
1523,417,Banisi,2025-12
172524,692,Banisi Chat,2025-12
46,2393,Barça Academy,2025-12
1830345,11,BdP,2025-12
9682,2602,BetCell,2025-12
117,2955,Biodigestor Ecuador,2025-12
12154,253,Bivi,2025-12
48,2744,Bolos Capricho - Jonathan Bermello,2025-12
5682,2628,Boticas Barcia,2025-12
196,1649,Bruno,2025-12
6,2047,CBC,2025-12
115,2243,CEPSA,2025-12
6126,1848,CIVE,2025-12
19426,438,CNT Ecuador,2025-12
6,2030,COLLSERV,2025-12
215,2882,COMERCIO OLLAGUE Dermage,2025-12
6,2876,COMSUCRE,2025-12
50,2752,CONSORCIO FLXJSA SAS,2025-12
2215,2896,Cable Magico,2025-12
973,2395,Cafering Eventos,2025-12
1728,316,CasaPlan MotorPlan,2025-12
322,1983,Centric,2025-12
19906,138,Cervecería Nacional,2025-12
12,1898,Cibernetica,2025-12
6,2737,Citas & Agendas ,2025-12
1,1847,Ck Comercializadora,2025-12
47617,1559,Coca Cola en tu hogar,2025-12
1,2691,Colecciones Jonathan-S,2025-12
1231,2413,Comfama,2025-12
2,3047,CompanyTest2,2025-12
7,3088,Compañia SMBS 2,2025-12
46886,2255,Computron,2025-12
703,2049,Conauto,2025-12
298,2768,Confort Sport,2025-12
8,2653,Consultorio Odontológico Salud Bucal - ANGULO OSUNA JOSE LUIS,2025-12
3598,1694,Cooperativa Daquilema,2025-12
15011,855,Cooperativa El Sagrario,2025-12
24929,2130,Cresa,2025-12
38,3011,CristianLLC,2025-12
603,2326,DELTASEGUROS,2025-12
13,3142,DETMEDECUADOR S.A.S.,2025-12
2,2461,DIGRAL,2025-12
1,2617,DKB LTD. SOCIEDAD POR ACCIONES SIMPLIFICADA,2025-12
456,2563,DPIKEOS S.A.S. - Jean Carlos Garcia,2025-12
88,1760,Danec,2025-12
675,35,Datafast,2025-12
379,1926,Datilmedia S.A.,2025-12
392,2309,Demo Pocket Retail,2025-12
6,2230,Demo partners,2025-12
19,2971,Denny Schuldt + Prueba,2025-12
460539,150,Deprati,2025-12
2418,5,DevLab,2025-12
94,1512,Dialogus,2025-12
39750,110,Dipaso,2025-12
887,2042,Disensa,2025-12
623,2711,Don Pescao,2025-12
1224,2073,Donutterapia,2025-12
23,3100,Dr Fernando Guzman - Cirujano Urologo,2025-12
98,2934,Dr Manuel Cedeño,2025-12
73,2235,Dreamers Fútbol Club,2025-12
1393,1945,Duragas,2025-12
3,3140,Dyadent,2025-12
5,2987,EPA,2025-12
239,1053,EclipSoft,2025-12
6,2703,Ecotec,2025-12
1085,2603,Ecuaimco,2025-12
566,2808,Ecufrutta - David Labanda,2025-12
970,2110,Ecugenius S.A.,2025-12
193,2526,Educación Multicolor,2025-12
20732,28,El Rosado,2025-12
183,2902,Elektra,2025-12
124,311,Espol,2025-12
369,2809,Evalua Academy - Monica Coronel,2025-12
51,1160,Expand,2025-12
1317,1828,FD CENTER,2025-12
4,3120,FIBERGO CR,2025-12
10,2482,FOODLINE,2025-12
621,1951,FPV Seguros,2025-12
38,2686,FUNDACION REYSOL - GARCIA SIERRA CHRISTIAN NICOLAY,2025-12
2131,2190,Fadesa,2025-12
350608,2276,Falabella,2025-12
4,2524,Farmacias Danna Carolina,2025-12
4,2856,Fernando Alvarado,2025-12
260,2880,Ferretería 3H,2025-12
5610,2455,Fideval,2025-12
36,2646,Financiera Efectiva,2025-12
1,1758,Finanza AI,2025-12
72337,1937,Flexi,2025-12
141937,124,GEA Ecuador,2025-12
203,149,GEA Recursos Humanos,2025-12
75,2012,GEOMIL,2025-12
2041,2312,GRUPASA,2025-12
2626,2642,Granasa,2025-12
401,2452,Grupo Carrera - Rodrigo Carrera,2025-12
5054,2456,Grupo ElJuri,2025-12
19,2264,GrupoMas - Claro,2025-12
14,3037,HB + Juanse,2025-12
113,2754,HEAD Ecuador,2025-12
102,2670,HFIT,2025-12
909,2985,HHS COMEX DISTRIBUCION S.A.S.,2025-12
357,2655,Haceb,2025-12
52,2770,IMPORTADORA KING,2025-12
1271,1925,INDI - RECAUDACIONES,2025-12
38,2977,INSPECTEN,2025-12
4,3016,INSPECTEN SMBs,2025-12
7,2466,INSTITUTO SERVUGON S.A.S.,2025-12
39,2800,INSTITUTO SUPERIOR TECNOLOGICO KRUGER TEK,2025-12
98,1655,Implementaciones Training,2025-12
8,368,Innovat Latam.,2025-12
25,2999,Integración Genesys Test,2025-12
779932,85,Interagua GEA,2025-12
270,321,Interoc,2025-12
672,450,Interoc EC,2025-12
39,2139,Intervalores,2025-12
93,1955,Italika,2025-12
387,1957,Jelou Banking,2025-12
911,2601,Jelou Clientes,2025-12
409,135,Jelou Dev,2025-12
1578,1944,Jelou Marketplace,2025-12
14662,361,Jelou Pay,2025-12
847,331,Jelou Producto,2025-12
30,2033,Jelou Revenue,2025-12
447,322,Jelou Shop,2025-12
5,3078,JelouAI,2025-12
27,3072,Jeloullc,2025-12
44421,288,Junta de Beneficencia,2025-12
2,2717,KABOOM SHOW&amp;EVENTOS,2025-12
669,2505,KOBE,2025-12
1,2692,KUMAMOTO,2025-12
86,1266,Katherine del Carmen Ovando,2025-12
3,2959,Kim Self Service,2025-12
7630,2397,Kitton,2025-12
95,2762,LA CASA DEL CARRETON,2025-12
28,2656,LEGALIX - Olvis Quintana,2025-12
23,2612,LINKHOME,2025-12
160,2471,La Fabril,2025-12
717,1988,La casa de los abuelos,2025-12
3095,935,Lavca,2025-12
2,2484,Legado motors,2025-12
153092,2125,Lotería Nacional EC,2025-12
3768,2929,Lucha Campesina,2025-12
8,2951,Luis Personal,2025-12
667,2774,Luné Skin and Massage - MONICA SANCHEZ,2025-12
595,258,Luzverde,2025-12
1,2716,MANKA SAN JUAN,2025-12
7,2298,MAYA PIONEER,2025-12
307,2893,MERCADER M593,2025-12
300,2625,MMG BANK,2025-12
11,2614,MUSE ACADEMY,2025-12
7048,745,Mail Boxes Etc,2025-12
35,2842,Mantenimiento Automotriz Ortega,2025-12
4946,1950,Marriott,2025-12
52876,405,Massline,2025-12
196961,2479,Mi Banco POC,2025-12
49,2424,Miss Lashes,2025-12
53832,111,Muebles El Bosque,2025-12
361,2506,NOE,2025-12
202,2663,Natfit implementos deportivos,2025-12
939,1482,Naturisa,2025-12
1520563,147,Netlife,2025-12
1253,2676,Nexxia - Grupo Salinas,2025-12
2,2694,Novadental,2025-12
97,2957,Oficina de Admisiones Universidad B - UBE,2025-12
443,1962,Ondu Cloud,2025-12
4,2683,Ophira,2025-12
149,2693,Opti David Chavez,2025-12
39,3004,Organización de prueba test,2025-12
2487,1480,Oriental,2025-12
14771,1992,P2P - BCP,2025-12
542,2528,PERSONAL CLEANER & CLEANERS S.A.,2025-12
813,2729,PTM,2025-12
113,2610,PUERTACOLORCORP SA,2025-12
196,2890,Pacifico Seguros,2025-12
66,2605,Padelcity Cuenca,2025-12
64,2745,Panda - Sonax,2025-12
77,2799,Partylovers,2025-12
20,304,Picker,2025-12
112695,337,Piloto Creditia,2025-12
7,2769,Pitz,2025-12
1206,2678,Pizza Planet SMBs,2025-12
78,45,Plus Services,2025-12
2673,2425,Plustelesmart,2025-12
91293,54,Pycca,2025-12
55,2379,QPay,2025-12
2,2620,Quality Assurance,2025-12
50,2870,RAVENROCK-DIEGO CASTRO,2025-12
2,2690,RCM Relojeria,2025-12
46,2728,REF,2025-12
373,2322,RELIV,2025-12
11,2239,Racevents,2025-12
34,2277,Rappipay,2025-12
264,1975,Refrielectric,2025-12
782,2775,SANTANA BREWING,2025-12
2,2623,SILHO - Dr. Edwin Ayala,2025-12
10,3169,SMBs Test,2025-12
64,2669,Sajú,2025-12
1784,1633,SaludSA,2025-12
1,2499,Sanamente,2025-12
4,3085,Santa Marina BH,2025-12
34,2457,Scotiabank,2025-12
326832,123,Security Data,2025-12
74,3006,Securityrisk,2025-12
156,1845,Seguros Confianza,2025-12
80,452,Seguros Pacífico,2025-12
5,1984,Semvra,2025-12
21002,1,Shippify,2025-12
10012,1566,Siigo,2025-12
150,1811,Sistecrédito,2025-12
2,2998,Smart Services,2025-12
46568,1761,Solca,2025-12
3,2759,Somos + Broker de seguros,2025-12
1,1865,Start Co,2025-12
69,1641,Supreme Ventures,2025-12
183,2688,Swimlab -  Juan Pablo,2025-12
69,2001,TCLOG,2025-12
334,2242,TIA Shopper,2025-12
59,1995,TNT Control Plagas,2025-12
310,2299,TOYS & HOBBIES,2025-12
2,2961,TRUKEL X ,2025-12
513,1384,Talento Humano,2025-12
1,3007,TecnoSanpar,2025-12
106,1946,Total Education Program,2025-12
5685,183,Tracklink,2025-12
1553,257,Tracklink Área Financiera,2025-12
27,3015,Tu Tienda en Casa,2025-12
103,3076,TuGOU - Hiperlicores,2025-12
7717,823,Tuenti POC,2025-12
20464,1890,Tuenti Vendedores,2025-12
76712,125,UTPL Consultas,2025-12
104,2721,Universidad Anglo Hispano Mexicana,2025-12
684,2205,Universidad Insurgente,2025-12
1129,807,Universidad de las Artes,2025-12
20,2684,Uraga,2025-12
41,2258,VACAN ELECTRODOMESTICOS,2025-12
13,2089,VIRTUALTEK,2025-12
216943,95,Veris,2025-12
99,1860,Vitapro,2025-12
3,3128,Vitapro Comunicación interna,2025-12
221,1133,Vivalia,2025-12
12,2753,WATERSUPPLY EC,2025-12
304156,1696,XTRIM,2025-12
25727,353,Yomp,2025-12
2,1964,ZHM Seguros,2025-12
1,3135,restaurante,2025-12
